"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1127",1127,"120","RL",53,3684,"Pave","None",0,"Lvl",3,"Inside",0,"Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2007,2007,"Hip","CompShg","VinylSd","VinylSd","BrkFace",130,3,2,"PConc",4,3,1,1,0,1,0,1373,1373,"GasA",5,1,4,1555,0,0,1555,0,0,2,0,2,1,4,7,7,1,3,"Attchd",2007,3,3,660,3,3,2,143,20,0,0,0,0,0,0,"None",0,6,2009,"WD","Normal",12.06681
"1128",1128,"20","RL",182,14572,"Pave","None",3,"Lvl",3,"Corner",0,"Gilbert","Norm","Norm","1Fam","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,3,6,1300,1,0,230,1530,"GasA",5,1,4,1530,0,0,1530,1,0,2,0,3,1,4,7,7,1,4,"Attchd",2004,3,3,630,3,3,2,144,36,0,0,0,0,0,0,"None",0,11,2007,"WD","Family",12.46458
"1129",1129,"60","RL",59,11796,"Pave","None",1,"Lvl",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","2Story",7,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,3,1,0,1,0,847,847,"GasA",5,1,4,847,1112,0,1959,0,0,2,1,4,1,4,8,7,1,4,"BuiltIn",2004,3,2,434,3,3,2,100,48,0,0,0,0,0,0,"None",0,7,2007,"WD","Normal",12.27839
"1130",1130,"90","RM",60,7200,"Pave","Grvl",0,"Lvl",3,"Inside",0,"OldTown","Norm","Norm","Duplex","SFoyer",5,5,1980,1980,"Gable","CompShg","MetalSd","MetalSd","BrkFace",180,2,2,"CBlock",4,3,4,6,936,1,0,0,936,"GasA",3,1,4,936,0,0,936,1,0,1,0,2,1,3,4,7,0,0,"Detchd",1980,1,2,672,3,3,2,49,0,0,0,0,0,0,0,"None",0,8,2007,"WD","Normal",11.8494
"1131",1131,"50","RL",65,7804,"Pave","None",0,"Lvl",3,"Inside",0,"SWISU","Norm","Norm","1Fam","1.5Fin",4,3,1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,2,2,"BrkTil",3,3,1,4,622,1,0,500,1122,"GasA",3,1,4,1328,653,0,1981,1,0,2,0,4,1,4,7,5,2,3,"Detchd",1981,1,2,576,3,3,2,431,44,0,0,0,0,0,3,"None",0,12,2009,"WD","Normal",11.81303
"1132",1132,"20","RL",63,10712,"Pave","None",0,"Lvl",3,"Inside",0,"Mitchel","Norm","Norm","1Fam","1Story",5,5,1991,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,2,2,"PConc",4,3,2,4,212,1,0,762,974,"GasA",3,1,4,974,0,0,974,0,0,1,0,3,1,3,5,7,0,0,"None",0,0,0,0,0,0,2,0,28,0,0,0,0,0,3,"None",0,9,2007,"Oth","Abnorml",11.44572
"1133",1133,"70","RM",90,9900,"Pave","None",0,"Lvl",3,"Inside",0,"OldTown","Norm","Norm","1Fam","2Story",6,4,1880,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",3,3,2,1,0,1,0,1008,1008,"GasW",3,1,4,1178,1032,0,2210,0,0,2,0,5,1,2,8,7,0,0,"Detchd",1930,1,1,205,2,3,0,0,48,0,0,0,0,0,0,"None",0,5,2007,"WD","Normal",11.67419
"1134",1134,"60","RL",80,9828,"Pave","None",1,"Lvl",3,"Inside",0,"SawyerW","Norm","Norm","1Fam","2Story",8,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,3,2,"PConc",4,3,1,6,584,1,0,544,1128,"GasA",5,1,4,1142,878,0,2020,0,0,2,1,3,1,4,8,7,1,3,"Attchd",1995,2,2,466,3,3,2,0,155,0,0,0,0,0,0,"None",0,6,2009,"WD","Normal",12.38631
"1135",1135,"60","RL",57,8773,"Pave","None",1,"HLS",3,"Inside",0,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"PConc",4,3,3,1,0,1,0,916,916,"GasA",4,1,4,916,684,0,1600,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1997,3,2,460,3,3,2,100,38,0,0,0,0,0,0,"None",0,8,2007,"WD","Normal",12.03765
"1136",1136,"30","RM",60,6180,"Pave","None",0,"Lvl",3,"Corner",0,"BrkSide","Norm","Norm","1Fam","1Story",6,5,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",3,3,1,1,0,1,0,960,960,"GasA",3,0,4,986,0,0,986,0,0,1,0,2,1,3,5,7,1,4,"Detchd",1926,1,1,180,3,3,2,0,128,0,0,0,0,0,0,"None",0,5,2007,"WD","Normal",11.53273
"1137",1137,"50","RL",80,9600,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1.5Fin",6,5,1950,1950,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"CBlock",3,3,1,4,280,1,0,752,1032,"GasA",3,1,3,1032,220,0,1252,0,0,1,0,3,1,3,6,7,0,0,"Attchd",1950,1,1,288,3,3,2,0,0,96,0,0,0,0,0,"None",0,4,2008,"WD","Abnorml",11.68688
"1138",1138,"50","RL",54,6342,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Feedr","Norm","1Fam","1.5Fin",5,8,1875,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",3,3,1,1,0,1,0,780,780,"GasA",4,0,4,780,240,0,1020,0,0,1,0,2,1,3,6,7,0,0,"None",0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,"None",0,5,2010,"WD","Normal",11.45105
"1139",1139,"20","RL",0,9819,"Pave","None",1,"Lvl",3,"Inside",1,"Mitchel","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","ImStucc","None",0,2,2,"PConc",3,3,4,5,1567,1,0,0,1567,"GasA",3,1,4,1567,0,0,1567,1,0,2,0,2,1,4,5,7,2,3,"Attchd",1977,2,2,714,3,3,2,264,32,0,0,0,0,0,0,"None",0,5,2009,"WD","Normal",12.18587
"1140",1140,"30","RL",98,8731,"Pave","None",1,"Lvl",3,"Inside",0,"BrkSide","Norm","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Stucco","Stucco","None",0,2,1,"BrkTil",3,3,1,4,645,1,0,270,915,"GasA",3,1,4,1167,0,0,1167,0,0,1,0,3,1,3,6,3,1,4,"Detchd",1972,1,2,495,3,3,2,0,0,216,0,126,0,0,0,"None",0,5,2007,"WD","Normal",11.87757
"1141",1141,"20","RL",60,7350,"Pave","None",0,"Lvl",3,"Corner",0,"NAmes","Norm","Norm","1Fam","1Story",5,7,1951,1951,"Gable","CompShg","HdBoard","HdBoard","None",0,2,2,"CBlock",3,3,2,5,852,1,0,100,952,"GasA",3,1,4,952,0,0,952,1,0,1,0,2,1,3,4,7,0,0,"Detchd",1988,1,2,840,3,3,2,0,0,0,0,0,0,0,0,"None",0,6,2008,"COD","Abnorml",11.84223
"1142",1142,"60","RL",0,10304,"Pave","None",1,"Lvl",3,"CulDSac",0,"NWAmes","PosN","Norm","1Fam","2Story",5,7,1976,1976,"Gable","CompShg","Plywood","Plywood","BrkFace",44,2,3,"CBlock",3,3,1,5,381,1,0,399,780,"GasA",5,1,4,1088,780,0,1868,1,0,2,1,4,1,4,9,7,1,3,"Attchd",1976,1,2,484,3,3,2,448,96,0,0,0,0,0,0,"None",0,10,2009,"WD","Normal",12.19349
"1143",1143,"60","RL",77,9965,"Pave","None",0,"Lvl",3,"Inside",0,"CollgCr","Norm","Norm","1Fam","2Story",8,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",340,3,2,"PConc",5,3,4,6,1150,1,0,316,1466,"GasA",5,1,4,1466,1362,0,2828,1,0,3,0,4,1,4,11,7,1,3,"BuiltIn",2006,2,3,1052,3,3,2,125,144,0,0,0,0,0,0,"None",0,4,2007,"New","Partial",12.95954
"1144",1144,"20","RL",0,9000,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","1Story",5,3,1959,1959,"Gable","CompShg","Wd Sdng","Plywood","None",0,2,2,"CBlock",3,3,1,6,288,1,0,718,1006,"GasA",3,1,4,1006,0,0,1006,0,0,1,0,3,1,3,5,7,0,0,"None",0,0,0,0,0,0,2,0,24,0,0,0,0,0,0,"None",0,7,2008,"WD","Normal",11.28978
"1145",1145,"190","RL",60,12180,"Pave","None",0,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","2fmCon","1.5Fin",4,4,1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,1,"BrkTil",4,3,1,4,348,1,0,324,672,"Grav",2,0,3,672,252,0,924,1,0,1,0,2,1,2,5,7,0,0,"Detchd",1941,1,1,280,3,3,2,0,0,0,0,0,0,0,3,"None",0,7,2010,"WD","Normal",11.28978
"1146",1146,"50","RM",52,6240,"Pave","None",0,"Lvl",3,"Inside",0,"BrkSide","Norm","Norm","1Fam","1.5Fin",5,6,1928,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"BrkTil",3,3,1,1,0,1,0,1042,1042,"GasA",5,1,4,1042,534,0,1576,0,0,1,0,3,1,3,8,7,1,4,"Detchd",1928,1,1,225,3,3,2,0,0,0,0,0,0,0,0,"None",0,8,2006,"WD","Family",11.9117
"1147",1147,"20","RL",0,11200,"Pave","None",0,"Lvl",3,"Inside",0,"SawyerW","Norm","Norm","1Fam","1Story",6,5,1985,1985,"Gable","CompShg","Wd Sdng","Wd Shng","BrkFace",85,3,2,"CBlock",4,3,1,6,1258,1,0,40,1298,"GasA",3,1,4,1298,0,0,1298,1,0,2,0,3,1,4,5,7,1,3,"Attchd",1985,1,2,403,3,3,2,165,26,0,0,0,0,0,0,"None",0,5,2006,"WD","Normal",12.10071
"1148",1148,"70","RL",75,12000,"Pave","None",0,"Bnk",3,"Inside",0,"Crawfor","Norm","Norm","1Fam","2Story",7,7,1941,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,3,275,1,0,429,704,"GasA",5,1,4,860,704,0,1564,0,0,1,1,3,1,2,7,7,1,4,"Attchd",1941,1,1,234,3,3,2,0,0,0,0,0,0,0,0,"None",0,7,2009,"WD","Normal",12.06968
"1149",1149,"50","RM",0,5700,"Pave","None",0,"Lvl",3,"Inside",0,"OldTown","Norm","Norm","1Fam","1.5Fin",7,7,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"PConc",3,3,1,1,0,1,0,572,572,"GasA",3,1,4,572,539,0,1111,0,0,1,0,2,1,3,5,7,1,4,"Detchd",1982,1,1,288,3,3,2,0,0,176,0,0,0,0,0,"None",0,8,2008,"WD","Normal",11.66907
"1150",1150,"70","RM",50,9000,"Pave","None",0,"Lvl",3,"Inside",0,"OldTown","Artery","Norm","1Fam","2Story",7,9,1920,1988,"Hip","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",3,3,1,5,624,1,0,26,650,"GasA",5,1,4,832,650,0,1482,0,1,1,0,3,1,3,7,7,0,0,"Detchd",1930,1,2,324,3,3,2,0,0,0,0,0,0,0,0,"None",0,7,2009,"WD","Normal",11.8706
"1151",1151,"20","RL",57,8280,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",6,5,1950,1950,"Gable","CompShg","BrkFace","BrkFace","None",0,2,2,"CBlock",3,3,1,1,0,1,0,932,932,"GasA",5,1,3,932,0,0,932,0,0,1,0,2,1,4,4,7,1,4,"Attchd",1950,1,1,306,3,3,2,0,0,214,0,0,0,0,4,"None",0,11,2007,"WD","Normal",11.72804
"1152",1152,"20","RL",134,17755,"Pave","None",0,"Lvl",3,"Inside",0,"Edwards","Norm","Norm","1Fam","1Story",5,4,1959,1959,"Gable","CompShg","HdBoard","Plywood","BrkFace",132,2,2,"CBlock",3,3,1,4,176,1,0,1290,1466,"GasA",3,1,4,1466,0,0,1466,0,0,1,1,3,1,2,6,7,2,4,"Attchd",1959,3,2,528,3,3,2,0,140,0,0,100,0,0,0,"None",0,11,2006,"WD","Normal",11.91772
"1153",1153,"20","RL",90,14115,"Pave","None",1,"Lvl",3,"Inside",0,"Crawfor","Norm","Norm","1Fam","1Story",6,7,1956,2004,"Gable","CompShg","Stone","Stone","None",0,2,2,"PConc",3,3,1,5,296,6,547,230,1073,"GasA",5,1,4,1811,0,0,1811,0,0,1,0,2,1,5,6,7,1,4,"Attchd",1956,3,2,470,3,3,2,0,0,280,0,0,0,0,0,"None",0,7,2006,"WD","Abnorml",12.34583
"1154",1154,"30","RM",0,5890,"Pave","None",0,"Lvl",3,"Corner",0,"IDOTRR","Norm","Norm","1Fam","1Story",6,8,1930,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,3,5,538,1,0,278,816,"GasA",5,1,4,816,0,0,816,0,0,1,0,2,1,3,5,7,0,0,"Detchd",2002,1,1,432,3,3,2,0,0,96,0,0,0,0,0,"None",0,6,2008,"WD","Normal",11.69941
"1155",1155,"60","RL",0,13700,"Pave","None",1,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","2Story",7,6,1965,1988,"Gable","CompShg","VinylSd","VinylSd","Stone",288,2,2,"CBlock",3,3,4,5,454,1,0,410,864,"GasA",3,1,4,902,918,0,1820,0,0,1,2,4,1,4,8,7,2,4,"Attchd",1965,1,2,492,3,3,2,60,84,0,0,273,0,0,4,"None",0,5,2008,"WD","Normal",12.21503
"1156",1156,"20","RL",90,10768,"Pave","None",1,"Lvl",3,"Corner",0,"Veenker","Norm","Norm","1Fam","1Story",5,8,1976,2004,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,4,5,1157,1,0,280,1437,"GasA",3,1,4,1437,0,0,1437,1,0,2,0,3,1,4,6,7,1,2,"Attchd",1976,2,2,528,3,3,2,0,21,0,0,180,0,0,0,"None",0,7,2007,"WD","Normal",12.29225
"1157",1157,"80","RL",85,9350,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","SLvl",5,8,1965,1999,"Gable","CompShg","BrkFace","BrkFace","None",0,2,3,"PConc",3,3,4,5,633,1,0,586,1219,"GasA",4,1,4,1265,0,0,1265,0,1,2,0,3,1,4,6,7,1,4,"Attchd",1965,2,2,502,3,3,2,0,92,0,96,0,0,0,3,"None",0,10,2008,"WD","Normal",12.10016
"1158",1158,"120","RL",34,5001,"Pave","None",1,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","Twnhs","1Story",7,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",166,3,2,"PConc",4,3,1,6,904,1,0,410,1314,"GasA",5,1,4,1314,0,0,1314,1,0,2,0,2,1,4,6,7,1,4,"Attchd",2008,2,2,626,3,3,2,172,62,0,0,0,0,0,0,"None",0,7,2009,"WD","Normal",12.34583
"1159",1159,"20","RL",92,11932,"Pave","None",0,"Lvl",3,"FR2",0,"Somerst","Feedr","Norm","1Fam","1Story",8,5,2007,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",186,3,2,"PConc",4,3,1,1,0,1,0,1580,1580,"GasA",5,1,4,1580,0,0,1580,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2008,2,3,830,3,3,2,0,24,0,0,0,0,0,0,"None",0,6,2008,"ConLD","Partial",12.36789
"1160",1160,"60","RL",76,9120,"Pave","None",0,"Lvl",3,"Inside",0,"NWAmes","Norm","Norm","1Fam","2Story",6,6,1974,1974,"Hip","CompShg","HdBoard","HdBoard","BrkFace",270,3,2,"CBlock",3,3,1,5,442,1,0,459,901,"GasA",3,1,4,943,933,0,1876,0,0,2,1,4,1,4,8,7,1,3,"Attchd",1974,2,2,540,4,3,2,0,69,0,0,0,0,0,0,"None",0,7,2008,"WD","Normal",12.12811
"1161",1161,"160","RL",24,2280,"Pave","None",0,"Lvl",3,"Inside",0,"NPkVill","Norm","Norm","Twnhs","2Story",6,5,1978,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,2,2,"CBlock",4,3,1,5,311,1,0,544,855,"GasA",2,1,4,855,601,0,1456,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1978,1,2,440,3,3,2,26,0,0,0,0,0,0,0,"None",0,7,2010,"WD","Normal",11.89136
"1162",1162,"20","RL",0,14778,"Pave","None",1,"Low",3,"CulDSac",0,"Crawfor","PosN","Norm","1Fam","1Story",6,7,1954,2006,"Hip","CompShg","HdBoard","HdBoard","BrkFace",72,3,2,"CBlock",3,3,1,4,728,1,0,568,1296,"GasA",5,1,4,1640,0,0,1640,1,0,1,0,3,1,4,7,7,1,4,"Detchd",1993,1,2,924,3,3,2,108,0,0,216,0,0,0,0,"None",0,11,2008,"WD","Normal",12.3194
"1163",1163,"20","RL",109,8724,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"CBlock",4,3,1,4,492,1,0,402,894,"GasA",4,1,4,894,0,0,894,0,0,1,0,3,1,3,5,7,1,1,"Attchd",1968,3,2,450,3,3,2,0,0,0,0,0,0,0,0,"None",0,5,2007,"WD","Normal",11.76757
"1164",1164,"90","RL",60,12900,"Pave","None",0,"Lvl",3,"Inside",0,"Sawyer","Feedr","Norm","Duplex","SFoyer",4,4,1969,1969,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"CBlock",4,3,3,6,1198,1,0,0,1198,"GasA",3,1,4,1258,0,0,1258,2,0,0,2,0,2,3,6,7,0,0,"CarPort",1969,1,2,400,2,3,2,120,0,0,0,0,0,0,0,"None",0,1,2008,"WD","Alloca",11.59873
"1165",1165,"80","RL",0,16157,"Pave","None",1,"Lvl",3,"FR2",0,"Veenker","Feedr","Norm","1Fam","SLvl",5,7,1978,1978,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"PConc",4,3,4,5,680,3,391,289,1360,"GasA",5,1,4,1432,0,0,1432,1,0,1,1,2,1,4,5,7,1,3,"Attchd",1978,1,2,588,3,3,2,168,180,0,0,0,0,0,0,"None",0,6,2007,"WD","Normal",12.17561
"1166",1166,"20","RL",79,9541,"Pave","None",1,"Lvl",3,"Inside",0,"NridgHt","Norm","Norm","1Fam","1Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",268,3,2,"PConc",4,3,1,1,0,1,0,1502,1502,"GasA",5,1,4,1502,0,0,1502,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2009,2,2,644,3,3,2,0,114,0,0,0,0,0,0,"None",0,9,2009,"New","Partial",12.35952
"1167",1167,"20","RL",64,10475,"Pave","None",1,"Lvl",3,"Corner",0,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",72,3,2,"PConc",4,3,3,1,0,1,0,1694,1694,"GasA",5,1,4,1694,0,0,1694,0,0,2,0,3,1,4,7,7,0,0,"Attchd",2008,2,3,776,3,3,2,160,33,0,0,0,0,0,0,"None",0,2,2010,"WD","Normal",12.41044
"1168",1168,"60","RL",58,10852,"Pave","None",1,"Lvl",3,"Inside",0,"Gilbert","RRAn","Norm","1Fam","2Story",6,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,2,2,"PConc",4,3,1,6,786,1,0,173,959,"GasA",5,1,4,959,712,0,1671,1,0,2,1,3,1,3,7,7,1,3,"Attchd",2000,3,2,472,3,3,2,0,38,0,0,0,0,0,0,"None",0,2,2006,"WD","Normal",12.06105
"1169",1169,"70","RL",120,13728,"Pave","None",0,"Lvl",3,"Corner",0,"Edwards","Norm","Norm","1Fam","2Story",6,7,1935,1986,"Hip","CompShg","Stucco","Stucco","None",0,2,2,"CBlock",3,3,1,3,626,1,0,501,1127,"GasA",5,1,4,1236,872,0,2108,0,0,2,0,4,1,4,7,7,2,3,"Basment",1935,1,2,540,3,3,2,0,0,0,0,90,0,0,0,"None",0,7,2008,"WD","Normal",12.36734
"1170",1170,"60","RL",118,35760,"Pave","None",1,"Lvl",3,"CulDSac",0,"NoRidge","Norm","Norm","1Fam","2Story",10,5,1995,1996,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1378,3,3,"PConc",5,3,4,6,1387,1,0,543,1930,"GasA",5,1,4,1831,1796,0,3627,1,0,3,1,4,1,4,10,7,1,3,"Attchd",1995,3,3,807,3,3,2,361,76,0,0,0,0,0,0,"None",0,7,2006,"WD","Normal",13.34551
"1171",1171,"80","RL",76,9880,"Pave","None",0,"Lvl",3,"Inside",0,"Mitchel","Norm","Norm","1Fam","SLvl",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,2,2,"CBlock",3,3,3,5,522,1,0,574,1096,"GasA",3,1,4,1118,0,0,1118,1,0,1,0,3,1,3,6,7,1,1,"Attchd",1977,3,1,358,3,3,2,203,0,0,0,0,576,4,4,"None",0,7,2008,"WD","Normal",12.04942
"1172",1172,"20","RL",76,9120,"Pave","None",0,"Lvl",3,"Inside",0,"NAmes","Norm","Norm","1Fam","1Story",6,6,1958,1958,"Hip","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,5,662,1,0,599,1261,"GasA",5,1,4,1261,0,0,1261,1,0,1,0,3,1,3,6,7,1,3,"Attchd",1958,2,2,433,3,3,2,0,0,0,0,288,0,0,0,"Shed",1400,11,2008,"WD","Normal",12.00151
"1173",1173,"160","FV",35,4017,"Pave","Pave",1,"Lvl",3,"Inside",0,"Somerst","Norm","Norm","TwnhsE","2Story",7,5,2006,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,3,2,"PConc",4,3,1,1,0,1,0,625,625,"GasA",5,1,4,625,625,0,1250,0,0,2,1,2,1,4,5,7,0,0,"Detchd",2006,3,2,625,3,3,2,0,54,0,0,0,0,0,0,"None",0,3,2008,"WD","Normal",12.05467
"1174",1174,"50","RL",138,18030,"Pave","None",1,"Bnk",3,"Inside",0,"ClearCr","Norm","Norm","1Fam","1.5Fin",5,6,1946,1994,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,3,152,4,469,977,1598,"GasA",3,1,4,1636,971,479,3086,0,0,3,0,3,1,5,12,3,1,4,"None",0,0,0,0,0,0,2,122,0,0,0,0,0,0,3,"None",0,3,2007,"WD","Normal",12.20857
"1175",1175,"70","RL",80,16560,"Pave","None",1,"Lvl",3,"Inside",0,"Crawfor","Norm","Norm","1Fam","2Story",6,8,1932,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",4,3,1,3,503,1,0,449,952,"GasA",3,1,4,1170,1175,0,2345,0,0,2,1,4,1,3,9,7,1,4,"Detchd",1932,1,2,360,3,3,2,0,0,0,0,0,0,0,0,"None",0,7,2006,"WD","Normal",12.38422
"1176",1176,"50","RL",85,10678,"Pave","None",0,"Lvl",3,"Inside",0,"NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1992,2000,"Hip","CompShg","HdBoard","HdBoard","BrkFace",337,3,2,"PConc",4,3,1,6,700,1,0,983,1683,"GasA",5,1,4,2129,743,0,2872,0,0,2,1,4,1,4,9,7,1,3,"Attchd",1992,3,2,541,3,3,2,0,33,0,0,0,0,0,0,"None",0,4,2007,"WD","Normal",12.56024
"1177",1177,"20","RL",37,6951,"Pave","None",1,"Lvl",3,"CulDSac",0,"Mitchel","Norm","Norm","1Fam","1Story",5,5,1984,1985,"Gable","CompShg","HdBoard","Plywood","None",0,2,2,"CBlock",3,3,1,5,658,1,0,218,876,"GasA",3,1,4,923,0,0,923,1,0,1,0,3,1,3,5,7,0,0,"Attchd",1984,1,1,264,3,3,2,362,0,0,0,0,0,0,3,"None",0,10,2008,"WD","Normal",11.69107
"1178",1178,"50","RM",0,3950,"Pave","Grvl",0,"Bnk",3,"Inside",0,"OldTown","Artery","Norm","1Fam","1.5Fin",6,8,1926,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"CBlock",3,3,1,3,468,1,0,350,818,"GasA",3,1,4,818,406,0,1224,0,0,1,0,3,1,3,5,7,0,0,"Detchd",1926,1,1,210,3,3,0,0,0,116,0,0,0,0,0,"None",0,12,2009,"WD","Normal",11.65269
"1179",1179,"50","RL",54,7681,"Pave","None",1,"Lvl",3,"FR2",0,"Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,1921,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"BrkTil",3,3,1,1,0,1,0,731,731,"GasA",5,1,4,820,523,0,1343,0,0,1,1,3,1,3,7,7,1,4,"Detchd",1921,1,1,186,2,3,2,192,0,102,0,0,0,0,0,"None",0,7,2009,"WD","Normal",11.95054
"1180",1180,"20","RL",77,8335,"Pave","None",0,"Lvl",3,"Corner",0,"Edwards","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",4,1,4,1124,0,0,1124,0,0,1,0,3,1,3,5,5,1,4,"None",0,0,0,0,0,0,0,0,36,190,0,0,0,0,0,"None",0,4,2006,"WD","Normal",11.44035
"1181",1181,"60","RL",0,11170,"Pave","None",2,"Lvl",3,"Corner",0,"Timber","Norm","Norm","1Fam","2Story",7,5,1990,1991,"Gable","CompShg","MetalSd","MetalSd","None",0,2,2,"Wood",4,3,1,2,1216,1,0,0,1216,"GasA",5,1,4,1298,1216,0,2514,0,0,2,1,4,1,3,8,7,0,0,"Attchd",1990,3,2,693,3,3,2,0,0,0,0,0,0,0,4,"None",0,4,2006,"WD","Normal",12.42922
"1182",1182,"120","RM",64,5587,"Pave","None",1,"HLS",3,"Inside",1,"Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2008,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",186,4,2,"PConc",5,3,4,6,1480,1,0,120,1600,"GasA",5,1,4,1652,0,0,1652,1,1,2,0,2,1,4,5,7,1,4,"Attchd",2008,3,2,482,3,3,2,162,53,0,153,0,0,0,0,"None",0,11,2008,"New","Partial",12.88029
"1183",1183,"60","RL",160,15623,"Pave","None",1,"Lvl",3,"Corner",0,"NoRidge","Norm","Norm","1Fam","2Story",10,5,1996,1996,"Hip","CompShg","Wd Sdng","ImStucc","None",0,3,2,"PConc",5,3,3,6,2096,1,0,300,2396,"GasA",5,1,4,2411,2065,0,4476,1,0,3,1,4,1,5,10,7,2,3,"Attchd",1996,3,3,813,3,3,2,171,78,0,0,0,555,5,3,"None",0,7,2007,"WD","Abnorml",13.52114
